conv_id,turn_id,entropy,num_retrieved_documents,num_unique_titles
food_level3_dial33,2,0.8201367487493523,100,27
food_level3_dial33,3,0.8069706155780645,100,26
food_level3_dial33,4,0.8495936072274775,100,27
hobby_level3_dial13,1,0.6387931000400289,100,24
hobby_level3_dial13,2,0.7407756256508201,100,21
hobby_level3_dial13,3,0.8607098461744446,100,47
hobby_level3_dial13,4,0.6524309330622079,100,27
hobby_level3_dial13,5,0.6800978355066511,100,17
hobby_level3_dial13,6,0.9316617037521622,100,52
food_level1_dial16,1,0.8446643387998313,100,46
food_level1_dial16,2,0.8458288213789327,100,39
food_level1_dial16,3,0.8328102617363369,100,34
food_level1_dial16,4,0.9004939183181684,100,41
food_level1_dial16,5,0.7965756824123298,100,30
food_level1_dial16,6,0.6412818826557646,100,14
food_level2_dial16,1,0.7828517005616359,100,31
food_level2_dial16,2,0.7158085408095449,100,19
food_level2_dial16,3,0.9191414358048647,100,61
food_level2_dial16,4,0.7852708151615881,100,31
food_level2_dial16,5,0.9016232738023897,100,39
food_level2_dial16,6,0.9575797021412075,100,86
hobby_level3_dial5,1,0.8327475783278496,100,35
hobby_level3_dial5,2,0.8875341751355867,100,53
hobby_level3_dial5,3,0.7651049798035653,100,28
hobby_level3_dial5,4,0.9290183988308767,100,67
hobby_level3_dial5,5,0.8182107208662127,100,41
hobby_level3_dial5,6,0.9032573621675586,100,53
food_level3_dial34,1,0.8405482138424082,100,47
food_level3_dial34,2,0.7437196852342208,100,44
food_level3_dial34,3,0.7246299846127358,100,41
food_level3_dial34,4,0.8071362109241935,100,26
food_level3_dial34,5,0.8726570034456466,100,59
food_level3_dial34,6,0.9759339031740936,100,76
food_level1_dial17,1,0.8844066155522513,100,61
food_level1_dial17,2,0.8431041152343436,100,33
food_level1_dial17,3,0.8736378132862054,100,44
food_level1_dial17,4,0.8100154795954485,100,31
food_level1_dial17,5,0.7512211552772798,100,25
food_level1_dial17,6,0.8124876746370521,100,28
food_level2_dial17,1,0.9871018593756026,100,91
food_level2_dial17,2,0.8670765291466244,100,60
food_level2_dial17,3,0.894880602099275,100,47
food_level2_dial17,4,0.9301525855036227,100,56
food_level2_dial17,5,0.9072943290771991,100,51
food_level2_dial17,6,0.807361729287542,100,29
top25_dial54,1,0.7800323665225068,100,19
top25_dial54,2,0.8604224216599189,100,12
top25_dial54,3,0.751919193588789,100,15
top25_dial26,1,0.803335520656927,100,33
top25_dial26,2,0.9293538111249617,100,57
top25_dial26,3,0.8357999764739916,100,26
top25_dial26,4,0.7206784240369957,100,33
top25_dial26,5,0.9597245364532708,100,58
top25_dial26,6,0.9259846150753268,100,45
food_level1_dial18,1,0.84913579806642,100,47
food_level1_dial18,2,0.8408584666063165,100,47
food_level1_dial18,3,0.8225166628865512,100,31
food_level1_dial18,4,0.8776264009749656,100,44
food_level1_dial18,5,0.9678815100093228,100,75
food_level1_dial18,6,0.9738771444634516,100,78
hobby_level3_dial15,1,0.875695875033326,100,53
hobby_level3_dial15,2,0.9759339031740938,100,76
hobby_level3_dial15,3,0.9529868252359426,100,73
hobby_level3_dial15,4,0.9085289961446827,100,53
hobby_level3_dial15,5,0.6896334201877756,100,23
hobby_level3_dial15,6,0.9057544432843047,100,64
food_level2_dial6,1,0.5390729196988897,100,16
food_level2_dial6,2,0.48349113716678294,100,10
food_level2_dial6,3,0.5390316272898574,100,8
food_level2_dial6,4,0.6769489577302253,100,22
food_level2_dial6,5,0.7524284961396831,100,30
food_level2_dial6,6,0.9231559416130366,100,58
hobby_level1_dial21,1,0.7120469763933651,100,27
hobby_level1_dial21,2,0.7768667504779362,100,32
hobby_level1_dial21,3,0.8419072694951687,100,30
hobby_level1_dial21,4,0.8384535055935545,100,21
hobby_level1_dial21,5,0.7668195137211992,100,25
hobby_level1_dial21,6,0.8411439917256955,100,29
food_level3_dial35,1,0.8898451205358472,100,37
food_level3_dial35,2,0.7607621412729287,100,36
food_level3_dial35,3,0.8523707178165225,100,38
food_level3_dial35,4,0.8724793378957809,100,43
food_level3_dial35,5,0.9357420710902067,100,47
food_level3_dial35,6,0.9174946032116693,100,54
hobby_level3_dial16,1,0.7899179468763813,100,35
hobby_level3_dial16,2,0.9091819618596536,100,49
hobby_level3_dial16,3,0.939725198980327,100,60
hobby_level3_dial16,4,0.993446940563339,100,93
hobby_level3_dial16,5,0.9763610208825856,100,84
hobby_level3_dial16,6,0.9563056337902608,100,70
hobby_level3_dial6,1,0.8352183629871889,100,34
hobby_level3_dial6,2,0.8579159304367936,100,25
hobby_level3_dial6,3,0.8433963953923364,100,28
hobby_level3_dial6,4,0.9469519151383817,100,68
hobby_level3_dial6,5,0.7829994200131062,100,27
hobby_level3_dial6,6,0.8386550343935276,100,36
food_level2_dial7,1,0.7786286203292478,100,47
food_level2_dial7,2,0.7625980359608286,100,44
food_level2_dial7,3,0.8274694371163519,100,56
food_level2_dial7,4,0.7786090441838871,100,43
food_level2_dial7,5,0.9259554583758984,100,45
food_level2_dial7,6,0.7900558600634724,100,35
hobby_level1_dial22,1,0.8629014791044851,100,41
hobby_level1_dial22,2,0.9574841000693705,100,79
hobby_level1_dial22,3,0.9071502717973823,100,55
hobby_level1_dial22,4,0.8166884825878048,100,43
hobby_level1_dial22,5,0.940704333351311,100,45
hobby_level1_dial22,6,0.885507358475072,100,39
food_level1_dial19,1,0.6259710278761413,100,34
food_level1_dial19,2,0.6554012554210064,100,30
food_level1_dial19,3,0.6244407076931872,100,33
food_level1_dial19,4,0.9020066086632814,100,63
top25_dial55,1,0.9756998857871672,100,74
top25_dial55,2,0.9251312542919023,100,50
top25_dial55,3,0.9539357156245749,100,73
top25_dial55,4,0.8276800246712923,100,45
top25_dial55,5,0.9964233577020649,100,97
top25_dial55,6,0.815591119171625,100,37
food_level3_dial36,1,0.7672149424437191,100,42
food_level3_dial36,2,0.7856668835185652,100,21
food_level3_dial36,3,0.607210102211164,100,19
food_level3_dial36,4,0.8649801594239792,100,24
food_level3_dial36,5,0.8792380501693916,100,34
food_level3_dial36,6,0.9596739674314166,100,67
hobby_level3_dial17,1,0.5653849587472749,100,13
hobby_level3_dial17,2,0.5235118882747686,100,19
hobby_level3_dial17,3,0.7018563872248408,100,43
hobby_level3_dial17,4,0.6591036851852303,100,26
hobby_level3_dial17,5,0.9232397842471494,100,49
hobby_level3_dial17,6,0.9652477177564056,100,74
hobby_level1_dial23,1,0.7498579998558019,100,42
hobby_level1_dial23,2,0.78481451178438,100,27
hobby_level1_dial23,3,0.8408368491759993,100,28
hobby_level1_dial23,4,0.7450956208984583,100,28
hobby_level1_dial23,5,0.7072270900253145,100,25
hobby_level1_dial23,6,0.9193554464913849,100,60
hobby_level3_dial7,1,0.7597021986005581,100,22
hobby_level3_dial7,2,0.7810442674609268,100,32
hobby_level3_dial7,3,0.7802060513886818,100,33
hobby_level3_dial7,4,0.8050257734431946,100,27
hobby_level3_dial7,5,0.8238059520919452,100,23
hobby_level3_dial7,6,0.8430056702633444,100,26
