conv_id,turn_id,score_mean,score_std,score_min,score_max
food_level1_dial15,5,78.38133068,1.2316045534615723,76.95669,82.85114
food_level1_dial15,6,73.76999973,1.1192798779704467,72.75254,78.42068
food_level3_dial32,1,72.81518046,1.3372259973620126,71.38656,77.6498
food_level3_dial32,2,75.94015756,1.5678238096239914,74.13444,81.56631
food_level3_dial32,3,79.15247491999999,1.7078323704359726,76.964874,84.66868
food_level3_dial32,4,78.94233834999999,0.9932948739068005,77.49461,81.18506
food_level3_dial32,5,79.35975613000001,2.2489586948203097,77.74405,87.10867
food_level3_dial32,6,74.79655277,2.0691360423602254,73.25401,82.52445
top25_dial25,1,72.97083794999999,0.9529767488117161,72.091736,77.17879
top25_dial25,2,74.51825594,1.2874121184724567,73.23076,78.58476
top25_dial25,3,74.75223031,0.99317084883508,73.930374,78.33399
top25_dial25,4,77.17770828,0.7420703261972422,76.34788,80.204155
top25_dial25,5,75.95665756,0.8980014091182739,75.0305,79.91197
top25_dial25,6,74.82480106000001,0.655601458755391,74.02635,77.07076
hobby_level3_dial4,1,68.18345209,1.1802222365436865,66.978645,73.32792
hobby_level3_dial4,2,69.5425656,0.995979258959753,68.61139,73.695145
hobby_level3_dial4,3,75.39761349999999,0.7249250637783812,74.44624,77.73581
hobby_level1_dial20,1,74.65021335,1.5288989848629262,72.70252,79.09163
hobby_level1_dial20,2,73.28459741999997,1.286879903405241,71.69039,76.705894
hobby_level1_dial20,3,72.15295585000001,0.6413089113403053,71.44363,74.00003
hobby_level1_dial20,4,76.9571765,0.7283120661070293,76.21527,80.11498
hobby_level1_dial20,5,78.41808610999999,1.739761970539792,77.076294,85.39502
hobby_level1_dial20,6,70.17806223999999,1.3884752274179983,68.75754,75.172966
food_level2_dial15,1,71.31083994,1.8508345767925714,69.48196,77.774155
food_level2_dial15,2,65.6738736,0.821076456904813,64.84691,70.144005
food_level2_dial15,3,76.50939246,0.8792252763052193,75.51295,79.26014
food_level2_dial15,4,76.52551208,1.340212795164101,75.2514,82.347145
food_level2_dial15,5,71.4114504,0.8362234735646087,70.54935,75.22829
food_level2_dial15,6,76.05062898999999,1.7863827695097185,74.141464,81.3519
food_level3_dial33,1,70.98515167,1.4051136882271915,69.431465,76.88958
food_level3_dial33,2,73.8538028,1.4976581601620313,72.024376,78.474464
food_level3_dial33,3,72.66761132,0.9115283801218792,71.53402,75.10583
food_level3_dial33,4,72.81683017999998,0.9720881145848077,71.70386,77.16292
hobby_level3_dial13,1,71.54263214999999,2.5802886655925197,68.97033,77.621826
hobby_level3_dial13,2,75.65764454,1.252209491889903,74.05774,79.15112
hobby_level3_dial13,3,71.70281148,0.8480564867882152,70.72683,74.80981
hobby_level3_dial13,4,75.47000233,2.6964096330604854,71.469315,81.7069
hobby_level3_dial13,5,76.47699756,1.6567511874263514,74.5771,82.10149
hobby_level3_dial13,6,80.39291386,0.7971848651058169,79.5051,83.110565
food_level1_dial16,1,74.64482985000001,1.0904350848983209,73.60428,78.42429
food_level1_dial16,2,77.02545929,1.128393708740529,75.82817,81.31888
food_level1_dial16,3,75.63760839000001,1.3123761716996842,74.12889,79.57967
food_level1_dial16,4,77.10284667,1.0928978971788084,75.95146,81.92435
food_level1_dial16,5,75.30134945,2.634963144137808,72.72972,82.442894
food_level1_dial16,6,76.38778036,1.2706375676738546,74.60912,80.726685
food_level2_dial16,1,71.78166867,1.6094018406230202,69.68584,76.83467
food_level2_dial16,2,71.94740039,2.354087666083542,69.407104,80.431854
food_level2_dial16,3,77.49747642999999,1.6352578784529264,76.30512,84.07991
food_level2_dial16,4,71.75993147999999,1.8450970661371635,69.573166,78.43084
food_level2_dial16,5,77.37101469,1.0067941773554383,76.27031,81.24632
food_level2_dial16,6,70.29032329999998,0.9936720670703842,69.382545,75.69422
hobby_level3_dial5,1,68.11762318,1.5762936668227865,66.73824,74.65668
hobby_level3_dial5,2,70.91386871,1.0469455109246357,69.84819,74.448746
hobby_level3_dial5,3,67.72796581,0.9040575983182897,66.82559,71.02358
hobby_level3_dial5,4,77.5867784,1.2255480616955097,76.578575,84.01685
hobby_level3_dial5,5,70.29888555999999,1.5118385508264387,68.8641,76.7948
hobby_level3_dial5,6,68.86126805,1.114122625581918,67.681854,72.40353
food_level3_dial34,1,76.19470684000001,1.3067779943480045,74.754364,80.72004
food_level3_dial34,2,75.75342339999999,2.4830157402571706,73.93169,84.52687
food_level3_dial34,3,77.87656913999999,2.3750134170695163,75.58069,86.02592
food_level3_dial34,4,79.5049698,2.3867220609457775,76.48132,85.73107
food_level3_dial34,5,77.2477439,1.9630909425248257,75.5823,84.74561
food_level3_dial34,6,72.93906212,0.8003137237748621,72.04805,76.85928
food_level1_dial17,1,72.74325043,0.90415448400575,71.74289,76.45322
food_level1_dial17,2,76.23798919999999,1.3720638031490229,74.73989,83.46776
food_level1_dial17,3,73.56783750999999,1.0590013671372713,72.38549,77.09776
food_level1_dial17,4,76.63571425,1.6101456941665768,74.69141,81.251625
food_level1_dial17,5,75.08766530000001,1.1805248746804233,73.66497,77.98603
food_level1_dial17,6,73.40684679000002,2.774527575699115,70.64824,80.02374
food_level2_dial17,1,73.81163090999999,0.8401139791682088,72.82603,76.64995
food_level2_dial17,2,68.66567512,0.9911890876198778,67.566444,72.540215
food_level2_dial17,3,70.52564034999999,1.357022428534137,69.40521,75.54613
food_level2_dial17,4,70.98195851,0.7396684674706168,70.1293,73.85002
food_level2_dial17,5,73.42997788,1.1435471801179722,72.26454,78.19535
food_level2_dial17,6,77.43720430000002,1.0599312253601318,76.16459,81.019714
top25_dial54,1,67.54250853999999,0.7511379104568399,66.70055,69.58105
top25_dial54,2,74.7650528,0.7928349042288189,73.67968,76.7473
top25_dial54,3,77.08471804,0.8365393985967176,75.98745,79.45665
top25_dial26,1,67.11176324,1.0050545230379402,66.20028,71.68431
top25_dial26,2,66.59326265,0.7014623985411815,65.88664,69.915565
top25_dial26,3,72.5978191,0.7617182002951683,71.79802,75.36935
top25_dial26,4,79.76856634999999,1.2490533400185069,78.49971,84.2867
top25_dial26,5,71.56910422,0.9885467989458215,70.798485,79.06315
top25_dial26,6,73.50770379,0.8514808409137252,72.468056,76.74152
food_level1_dial18,1,74.28498254,1.1277611112511137,72.83862,78.24025
food_level1_dial18,2,72.89883839,1.184737169338921,71.693115,77.71396
food_level1_dial18,3,72.95281423,1.608550903087869,71.16145,78.34117
food_level1_dial18,4,72.68723154,0.939002041862374,71.55687,76.666885
food_level1_dial18,5,75.94295530000001,0.7357405713378252,75.18145,78.33658
food_level1_dial18,6,71.56522777,0.934993432379863,70.63529,76.11067
hobby_level3_dial15,1,71.15342089999999,1.1234644665578921,70.07391,75.11869
hobby_level3_dial15,2,72.75712960000001,0.7471087186879027,71.87653,74.84752
hobby_level3_dial15,3,66.0533397,0.6477149074235745,65.451126,68.87442
hobby_level3_dial15,4,75.2037348,1.0496071617450686,74.125206,79.528404
hobby_level3_dial15,5,75.38563401,1.253818804845146,74.185234,79.98356
hobby_level3_dial15,6,75.29527765,0.6097802036007296,74.64699,77.78461
food_level2_dial6,1,70.57079216,1.6304781567293791,68.80033,77.44557
food_level2_dial6,2,71.41123543,1.9921389605169229,69.092445,78.34682
food_level2_dial6,3,73.77733833,1.651815838216543,71.55524,78.19541
food_level2_dial6,4,72.28290337,1.707347213805286,70.61456,78.66873
food_level2_dial6,5,73.55816275,1.1648165201543321,72.28252,78.047844
food_level2_dial6,6,77.88707614,1.5755392565184858,76.275154,83.06198
hobby_level1_dial21,1,75.12925224,1.4096344193613262,73.60979,78.84068
