conv_id,turn_id,maxidf,num_terms
hobby_level2_dial24,5,10.429241773322962,11
hobby_level2_dial24,6,10.429241773322962,5
hobby_level2_dial24,7,10.429241773322962,10
hobby_level1_dial3,1,6.8177489828244475,6
hobby_level1_dial3,2,6.8177489828244475,5
hobby_level1_dial3,3,14.279389375033022,8
hobby_level1_dial3,4,14.056245823718813,10
hobby_level1_dial3,5,15.665683736152912,9
hobby_level1_dial3,6,7.7747270200139935,4
food_level1_dial2,1,10.829401829201434,6
food_level1_dial2,2,14.279389375033022,5
food_level1_dial2,3,14.056245823718813,4
food_level1_dial2,4,13.180777086364913,5
food_level1_dial2,5,10.829401829201434,10
food_level1_dial2,6,15.665683736152912,10
food_level1_dial2,7,15.665683736152912,8
food_level2_dial19,1,14.972536555592967,9
food_level2_dial19,2,14.972536555592967,9
food_level2_dial19,3,14.972536555592967,5
food_level2_dial19,4,15.665683736152912,9
food_level2_dial19,5,14.972536555592967,6
food_level2_dial19,6,13.180777086364913,7
hobby_level2_dial25,1,15.665683736152912,7
hobby_level2_dial25,2,15.665683736152912,8
hobby_level2_dial25,3,15.665683736152912,8
hobby_level2_dial25,4,14.567071447484803,7
hobby_level2_dial25,5,15.665683736152912,7
hobby_level2_dial25,6,15.665683736152912,6
hobby_level3_dial18,1,14.567071447484803,6
hobby_level3_dial18,2,15.665683736152912,6
hobby_level3_dial18,3,15.665683736152912,7
hobby_level3_dial18,4,6.356312840713776,8
hobby_level3_dial18,5,15.665683736152912,7
hobby_level3_dial18,6,13.873924266924858,6
food_level3_dial37,1,9.16890874596705,8
food_level3_dial37,2,14.972536555592967,9
food_level3_dial37,3,14.972536555592967,9
food_level3_dial37,4,14.972536555592967,5
food_level3_dial37,5,14.972536555592967,6
food_level3_dial37,6,4.503323347009216,8
hobby_level3_dial8,1,12.89309501391313,5
hobby_level3_dial8,2,13.180777086364913,8
hobby_level3_dial8,3,12.89309501391313,10
hobby_level3_dial8,4,12.89309501391313,3
hobby_level3_dial8,5,12.89309501391313,5
hobby_level3_dial8,6,12.89309501391313,6
food_level3_dial38,1,15.665683736152912,7
food_level3_dial38,2,15.665683736152912,5
food_level3_dial38,3,11.389017617136856,8
food_level3_dial38,4,15.665683736152912,5
food_level3_dial38,5,7.9298134162003455,3
food_level3_dial38,6,7.9298134162003455,6
top25_dial56,1,9.639817762327597,6
top25_dial56,2,2.873684487897519,5
top25_dial56,3,11.04071092286864,6
top25_dial56,4,7.199783839124225,6
top25_dial56,5,14.279389375033022,6
top25_dial56,6,6.649656533823062,7
top25_dial28,1,12.139323211536752,5
top25_dial28,2,12.139323211536752,8
top25_dial28,3,12.139323211536752,9
top25_dial28,4,7.2554078270827524,6
top25_dial28,5,12.139323211536752,10
