conv_id,turn_id,acc,wacc,mean_similarity,num_edges,num_nodes,num_documents,num_documents_for_network
1459126538041943679,1,0.759434171769017,0.5278759474226488,0.6842812299728394,2623,100,100,100
-8834069158837396685,1,0.783154590291697,0.5793206628580567,0.6895011067390442,2568,100,100,100
-1757904552409029500,1,0.780407811143951,0.5530717012020673,0.6490901112556458,2615,100,100,100
1004431282200370974,1,0.7672113974521928,0.5652643758775074,0.647531270980835,2612,100,100,100
8184930622224282678,1,0.7887113773146995,0.5677900223060662,0.677314043045044,2952,100,100,100
8631327196287980755,1,0.7882121203735255,0.5737788246175648,0.7379937171936035,2742,100,100,100
-2593355371932719161,1,0.8226889956397008,0.6003862549229622,0.6670798659324646,2731,100,100,100
2837484115382116119,1,0.7924204266744875,0.6238988551649198,0.7032707929611206,2534,100,100,100
7199599312216372048,1,0.8052508794577191,0.5708471502057734,0.6765221357345581,2506,100,100,100
-8850169184954446631,1,0.8076154118248827,0.5860474530581266,0.620609700679779,2494,100,100,100
-3897740693502172696,1,0.7771604936712428,0.5490018893764064,0.6995270252227783,2421,100,100,100
-3471432714621884410,1,0.8020595413063654,0.574957107350663,0.6601199507713318,2805,100,100,100
6373189865465953269,1,0.7640572887984806,0.6058579244388,0.7661924958229065,2688,100,100,100
8092598956660291215,1,0.7962484184123164,0.5671769374765452,0.633364200592041,2726,100,100,100
62966941368680868,1,0.7735785121867405,0.5103705343903562,0.6511915326118469,2544,100,100,100
5133876537670324411,1,0.8100422201624604,0.5639980370484484,0.7056649923324585,2683,100,100,100
8932763630388059887,1,0.7614167604237059,0.5281472154912453,0.663711428642273,2638,100,100,100
8923681797804610584,1,0.774385892515812,0.5362783801271799,0.6839656233787537,2416,100,100,100
-2938945366077744797,1,0.7884246254633293,0.5333383412575842,0.6987723112106323,2687,100,100,100
3527566788119942912,1,0.7785731681734489,0.5543345339156187,0.6479313373565674,2571,100,100,100
618489770509518870,1,0.8181066916980743,0.6230237854613075,0.7355390787124634,2822,100,100,100
-652117253746563674,1,0.8022147960747187,0.5735477616976723,0.7116831541061401,2616,100,100,100
-2633917229646894638,1,0.7838176444936593,0.6344828123834959,0.7359585762023926,2801,100,100,100
-5955439966878959532,1,0.7766758771267603,0.5615204484729649,0.6721389293670654,2567,100,100,100
-586025167603300600,1,0.7740292278270751,0.5955696437527784,0.712453305721283,2673,100,100,100
4647818796298534404,1,0.7657049926402192,0.56351215606485,0.6608265042304993,2660,100,100,100
-7869146853815250428,1,0.7692175717067794,0.5784605678144149,0.6994771957397461,2610,100,100,100
7125146488385376967,1,0.8019058589501605,0.5527185677697922,0.6753835082054138,2746,100,100,100
