conv_id,turn_id,mean_similarity,sum_similarity,num_similarity_pairs,num_retrieved_documents
4419645678340736053,1,0.7263145446777344,3595.257080078125,4950,100
469539246049376780,1,0.665433406829834,3293.8955078125,4950,100
-1416392984804670341,1,0.6828481554985046,3380.098388671875,4950,100
5560549200308095313,1,0.6834132671356201,3382.895751953125,4950,100
-902297629425929896,1,0.7078176140785217,3503.697265625,4950,100
-7785048784558843022,1,0.7248407006263733,3587.96142578125,4950,100
-2969814010229912942,1,0.6982748508453369,3456.46044921875,4950,100
5338386416975298022,1,0.6593562364578247,3263.813232421875,4950,100
-7066694553500887612,1,0.6474615335464478,3204.9345703125,4950,100
9037508307964370135,1,0.6516848802566528,3225.840087890625,4950,100
-3904324028477250548,1,0.6616409420967102,3275.122802734375,4950,100
3615441250489838444,1,0.6793274879455566,3362.671142578125,4950,100
-2711878615100464810,1,0.7377223372459412,3651.7255859375,4950,100
-376437849607934458,1,0.6495166420936584,3215.107421875,4950,100
4049854164546889951,1,0.7595767974853516,3759.905029296875,4950,100
-3468228408726391630,1,0.7369380593299866,3647.84326171875,4950,100
3514414141586664667,1,0.6602704524993896,3268.3388671875,4950,100
3036700087778896814,1,0.6714337468147278,3323.59716796875,4950,100
519677639564477103,1,0.6637973189353943,3285.796875,4950,100
-4633591421944677260,1,0.6964629888534546,3447.49169921875,4950,100
2700833210227273840,1,0.6710068583488464,3321.48388671875,4950,100
1673777731167191575,1,0.6983826756477356,3456.994140625,4950,100
-164179465569130523,1,0.6474453806877136,3204.854736328125,4950,100
-4586025910077066427,1,0.6933355331420898,3432.010986328125,4950,100
7382563507292447205,1,0.7123873233795166,3526.317138671875,4950,100
-5036285988410464403,1,0.7438771724700928,3682.19189453125,4950,100
8602947465332661005,1,0.7692598104476929,3807.8359375,4950,100
8046912182434287997,1,0.7110945582389832,3519.91796875,4950,100
-1912962280082850580,1,0.6879945397377014,3405.572998046875,4950,100
2246893098232409191,1,0.6829187273979187,3380.44775390625,4950,100
7635846020280787536,1,0.6407806873321533,3171.864501953125,4950,100
6654149506978309894,1,0.6985660195350647,3457.90185546875,4950,100
-8835292175356760541,1,0.632142186164856,3129.103759765625,4950,100
8170650277582238750,1,0.6822940707206726,3377.355712890625,4950,100
-6660773783523571339,1,0.6469053030014038,3202.18115234375,4950,100
868307689117499388,1,0.6730321049690247,3331.5087890625,4950,100
397520341269246278,1,0.6479807496070862,3207.504638671875,4950,100
523741593356588219,1,0.7156566381454468,3542.500244140625,4950,100
4538565787482403359,1,0.6525326371192932,3230.03662109375,4950,100
-3851360129974845835,1,0.7792428135871887,3857.251953125,4950,100
-5961953397065957869,1,0.6982268691062927,3456.22314453125,4950,100
7601253788127645769,1,0.6998897194862366,3464.4541015625,4950,100
1442949720319912555,1,0.666484534740448,3299.098388671875,4950,100
-3007427207807477175,1,0.7135640978813171,3532.142333984375,4950,100
-1848218083180979577,1,0.6919240355491638,3425.02392578125,4950,100
5847641587984249627,1,0.6454641222953796,3195.04736328125,4950,100
-4832956001585501361,1,0.677288293838501,3352.5771484375,4950,100
4752829389087727691,1,0.6737675666809082,3335.1494140625,4950,100
3290096170852363061,1,0.7069813013076782,3499.557373046875,4950,100
-6075526542288860525,1,0.6448187232017517,3191.8525390625,4950,100
-1674913842473024073,1,0.7011071443557739,3470.480224609375,4950,100
515847854197177035,1,0.6928879618644714,3429.79541015625,4950,100
-7077726055134514365,1,0.6723276972770691,3328.022216796875,4950,100
4841650249938535070,1,0.6876275539398193,3403.75634765625,4950,100
3506084177031494214,1,0.7372843027114868,3649.557373046875,4950,100
2589698675101585353,1,0.6813032627105713,3372.451171875,4950,100
2725335397569975145,1,0.6660714745521545,3297.0537109375,4950,100
-455998032194355871,1,0.6873408555984497,3402.337158203125,4950,100
-1842840708752197680,1,0.6742479205131531,3337.52734375,4950,100
2238637590520776850,1,0.7015107870101929,3472.478271484375,4950,100
6506824030465662343,1,0.7049144506454468,3489.32666015625,4950,100
725142630186889333,1,0.6219375729560852,3078.591064453125,4950,100
-5669338135924918919,1,0.6570482850074768,3252.388916015625,4950,100
-3259873796234534599,1,0.6633577942848206,3283.62109375,4950,100
2308638966704081014,1,0.6410212516784668,3173.05517578125,4950,100
-7717176025538546355,1,0.7501317858695984,3713.15234375,4950,100
7583163288838757468,1,0.6961284875869751,3445.8359375,4950,100
-5811304015331453130,1,0.6898584365844727,3414.79931640625,4950,100
2889592827007228975,1,0.6880798935890198,3405.99560546875,4950,100
3444420842714324334,1,0.7168079018592834,3548.19921875,4950,100
-8434678371817632975,1,0.7263537645339966,3595.451171875,4950,100
7798575718048214628,1,0.7077112793922424,3503.1708984375,4950,100
-6622359508878854922,1,0.6687607765197754,3310.36572265625,4950,100
-4900778569165057774,1,0.6626869440078735,3280.30029296875,4950,100
8852381888415725059,1,0.648059606552124,3207.89501953125,4950,100
8292189323240390222,1,0.6597732901573181,3265.8779296875,4950,100
928771654241286778,1,0.7186832427978516,3557.48193359375,4950,100
1189725798635244569,1,0.6681035757064819,3307.11279296875,4950,100
-1427862221404236409,1,0.7306089401245117,3616.51416015625,4950,100
2205307574948120843,1,0.6844858527183533,3388.205078125,4950,100
6958702183059501166,1,0.654454231262207,3239.54833984375,4950,100
-3280469526551643874,1,0.6884618401527405,3407.885986328125,4950,100
-4760471129755074699,1,0.6487342119216919,3211.234375,4950,100
-3719849083000181386,1,0.6866856813430786,3399.09423828125,4950,100
1167356446337008630,1,0.6897174119949341,3414.10107421875,4950,100
5404241316310930968,1,0.6817751526832581,3374.786865234375,4950,100
411816447422254238,1,0.6936556696891785,3433.595703125,4950,100
1054045386475108818,1,0.7095878720283508,3512.4599609375,4950,100
-4988966900977295714,1,0.6719784736633301,3326.29345703125,4950,100
-4134620138556153962,1,0.6831733584403992,3381.708251953125,4950,100
969150327819152892,1,0.6690574884414673,3311.83447265625,4950,100
5649940557798020127,1,0.639211893081665,3164.098876953125,4950,100
8643312430506346423,1,0.7146458029747009,3537.496826171875,4950,100
-4678251471431725543,1,0.6335919499397278,3136.2802734375,4950,100
4142657424831421270,1,0.6787112355232239,3359.62060546875,4950,100
-432151116502964050,1,0.6901265978813171,3416.126708984375,4950,100
-5227371714140394701,1,0.6793490648269653,3362.77783203125,4950,100
-2759231294897967831,1,0.7143142223358154,3535.85546875,4950,100
-5552796092644129328,1,0.7254570126533508,3591.01220703125,4950,100
6704431434460802477,1,0.7404908537864685,3665.4296875,4950,100
-8275263191998109169,1,0.6393830180168152,3164.94580078125,4950,100
-3141166373730898683,1,0.6449010372161865,3192.26025390625,4950,100
8866191474728021976,1,0.7418937087059021,3672.373779296875,4950,100
6784181890405018973,1,0.6757283806800842,3344.85546875,4950,100
8710538467676831247,1,0.7097862958908081,3513.442138671875,4950,100
-1591644176466385080,1,0.6424460411071777,3180.10791015625,4950,100
107910769056314914,1,0.6449326872825623,3192.416748046875,4950,100
-726932067100199690,1,0.661712646484375,3275.4775390625,4950,100
