bootstrap_id,feature_combination,metric_name,value
132,regression,f1,0.5185185185185185
132,regression,accuracy,0.5856573705179283
133,regression,auc,0.5615589304257529
133,regression,ap,0.4995452171374331
133,regression,f1,0.4790697674418605
133,regression,accuracy,0.5537848605577689
134,regression,auc,0.5356007628734901
134,regression,ap,0.5347077394156476
134,regression,f1,0.5010438413361169
134,regression,accuracy,0.5239043824701195
135,regression,auc,0.6049554521170242
135,regression,ap,0.5846773353705175
135,regression,f1,0.5429864253393665
135,regression,accuracy,0.5976095617529881
136,regression,auc,0.5210176991150443
136,regression,ap,0.4718794021594237
136,regression,f1,0.4814004376367615
136,regression,accuracy,0.5278884462151394
137,regression,auc,0.5917199488491047
137,regression,ap,0.553471732070095
137,regression,f1,0.531317494600432
137,regression,accuracy,0.5677290836653387
138,regression,auc,0.5661715842636895
138,regression,ap,0.4848508879304846
138,regression,f1,0.5
138,regression,accuracy,0.5816733067729084
139,regression,auc,0.5836298932384342
139,regression,ap,0.5144376730041761
139,regression,f1,0.5045454545454545
139,regression,accuracy,0.5657370517928287
140,regression,auc,0.610521938032855
140,regression,ap,0.5602019163716573
140,regression,f1,0.5570175438596491
140,regression,accuracy,0.5976095617529881
141,regression,auc,0.6168253043253042
141,regression,ap,0.539732035440345
141,regression,f1,0.5314685314685315
141,regression,accuracy,0.599601593625498
142,regression,auc,0.5328506966826995
142,regression,ap,0.43056919022316936
142,regression,f1,0.4411764705882353
142,regression,accuracy,0.545816733067729
143,regression,auc,0.5639511431660131
143,regression,ap,0.5035099835353702
143,regression,f1,0.5120350109409191
143,regression,accuracy,0.5557768924302788
144,regression,auc,0.5559608767681917
144,regression,ap,0.5504000317261633
144,regression,f1,0.4731182795698925
144,regression,accuracy,0.5119521912350598
145,regression,auc,0.5873511333077218
145,regression,ap,0.5328899362984549
145,regression,f1,0.5045045045045045
145,regression,accuracy,0.5617529880478087
146,regression,auc,0.5628171763175016
146,regression,ap,0.4989886905464006
146,regression,f1,0.4955357142857143
146,regression,accuracy,0.549800796812749
147,regression,auc,0.5989163766941545
147,regression,ap,0.5979010342509201
147,regression,f1,0.5818181818181818
147,regression,accuracy,0.5876494023904383
148,regression,auc,0.5972004186289901
148,regression,ap,0.5181548091361776
148,regression,f1,0.5265588914549654
148,regression,accuracy,0.5916334661354582
149,regression,auc,0.5678814577492992
149,regression,ap,0.5345416629579118
149,regression,f1,0.4977168949771689
149,regression,accuracy,0.5617529880478087
150,regression,auc,0.5979125896934117
150,regression,ap,0.5102600210106796
150,regression,f1,0.5148063781321185
150,regression,accuracy,0.5756972111553785
151,regression,auc,0.5845490557933086
151,regression,ap,0.5596544924070745
151,regression,f1,0.5150214592274678
151,regression,accuracy,0.549800796812749
152,regression,auc,0.5920417482061318
152,regression,ap,0.5004941666561737
152,regression,f1,0.5069767441860465
152,regression,accuracy,0.5776892430278885
153,regression,auc,0.5197912498332666
153,regression,ap,0.4276528691354621
153,regression,f1,0.4439140811455847
153,regression,accuracy,0.5358565737051793
154,regression,auc,0.5445061007268951
154,regression,ap,0.4745609966575591
154,regression,f1,0.5011494252873563
154,regression,accuracy,0.5677290836653387
