conv_id,turn_id,n_sigma_50,sigma_50,query_length,num_retrieved_documents,num_filtered_documents
hobby_level3_dial5,4,0.08497646878824355,1.2255480616955097,208,100,100
hobby_level3_dial5,5,0.09542640316691417,1.5118385508264387,251,100,100
hobby_level3_dial5,6,0.06670077688750128,1.114122625581918,279,100,100
food_level3_dial34,1,0.39400839014050004,1.3067779943480045,11,100,100
food_level3_dial34,2,0.31283057857997254,2.4830157402571706,63,100,100
food_level3_dial34,3,0.23750134170695164,2.3750134170695163,100,100,100
food_level3_dial34,4,0.1774036536619969,2.3867220609457775,181,100,100
food_level3_dial34,5,0.12833126952424792,1.9630909425248257,234,100,100
food_level3_dial34,6,0.04879598894412217,0.8003137237748621,269,100,100
food_level1_dial17,1,0.40435017767962067,0.90415448400575,5,100,100
food_level1_dial17,2,0.3430159507872557,1.3720638031490229,16,100,100
food_level1_dial17,3,0.1415150102840312,1.0590013671372713,56,100,100
food_level1_dial17,4,0.18469637803287514,1.6101456941665768,76,100,100
food_level1_dial17,5,0.11632057226238542,1.1805248746804233,103,100,100
food_level1_dial17,6,0.22578785196462642,2.774527575699115,151,100,100
food_level2_dial17,1,0.3175332374039969,0.8401139791682088,7,100,100
food_level2_dial17,2,0.20667721182482537,0.9911890876198778,23,100,100
food_level2_dial17,3,0.2093931066965108,1.357022428534137,42,100,100
food_level2_dial17,4,0.08778249703384848,0.7396684674706168,71,100,100
food_level2_dial17,5,0.12190253899379497,1.1435471801179722,88,100,100
food_level2_dial17,6,0.10246741914345218,1.0599312253601318,107,100,100
top25_dial54,1,0.2839034444830716,0.7511379104568399,7,100,100
top25_dial54,2,0.13801484168801298,0.7928349042288189,33,100,100
top25_dial54,3,0.1045674248245897,0.8365393985967176,64,100,100
top25_dial26,1,0.3553404343511693,1.0050545230379402,8,100,100
top25_dial26,2,0.10823799796734832,0.7014623985411815,42,100,100
top25_dial26,3,0.07655555958678349,0.7617182002951683,99,100,100
top25_dial26,4,0.0981348985323103,1.2490533400185069,162,100,100
top25_dial26,5,0.06972671507074864,0.9885467989458215,201,100,100
top25_dial26,6,0.05626743776069308,0.8514808409137252,229,100,100
food_level1_dial18,1,0.39872376466206944,1.1277611112511137,8,100,100
food_level1_dial18,2,0.20025713188036162,1.184737169338921,35,100,100
food_level1_dial18,3,0.17872787812087435,1.608550903087869,81,100,100
food_level1_dial18,4,0.07797987515010248,0.939002041862374,145,100,100
food_level1_dial18,5,0.05323631935033877,0.7357405713378252,191,100,100
food_level1_dial18,6,0.06406469436295738,0.934993432379863,213,100,100
hobby_level3_dial15,1,0.4246296550471463,1.1234644665578921,7,100,100
hobby_level3_dial15,2,0.14119027656973607,0.7471087186879027,28,100,100
hobby_level3_dial15,3,0.05864135236645414,0.6477149074235745,122,100,100
hobby_level3_dial15,4,0.07737806656094122,1.0496071617450686,184,100,100
hobby_level3_dial15,5,0.08591024892493433,1.253818804845146,213,100,100
hobby_level3_dial15,6,0.037458500141394076,0.6097802036007296,265,100,100
food_level2_dial6,1,0.616262817261276,1.6304781567293791,7,100,100
food_level2_dial6,2,0.3003262482856029,1.9921389605169229,44,100,100
food_level2_dial6,3,0.20031209338338177,1.651815838216543,68,100,100
food_level2_dial6,4,0.1515025664003586,1.707347213805286,127,100,100
food_level2_dial6,5,0.08540849110492242,1.1648165201543321,186,100,100
food_level2_dial6,6,0.10646507667652767,1.5755392565184858,219,100,100
hobby_level1_dial21,1,0.4069264057386118,1.4096344193613262,12,100,100
hobby_level1_dial21,2,0.15804931682932696,0.9079242017686059,33,100,100
hobby_level1_dial21,3,0.11469548427528974,0.9175638742023179,64,100,100
hobby_level1_dial21,4,0.12056984607659527,1.337184279484644,123,100,100
hobby_level1_dial21,5,0.05265230138205929,0.7024693172425698,178,100,100
hobby_level1_dial21,6,0.053224285714671755,0.8330918463831392,245,100,100
food_level3_dial35,1,0.5210529918273816,1.1651099096056678,5,100,100
food_level3_dial35,2,0.11239088685082718,0.8104622108710576,52,100,100
food_level3_dial35,3,0.13018297263272016,1.1349088437514967,76,100,100
food_level3_dial35,4,0.11752696603700612,1.1927684342838512,103,100,100
food_level3_dial35,5,0.0863655747096425,1.0924477100476226,160,100,100
food_level3_dial35,6,0.0639562610263599,0.8953876543690386,196,100,100
hobby_level3_dial16,1,0.5125015954707605,1.7753576046309372,12,100,100
hobby_level3_dial16,2,0.14823550012486403,0.8643540703364168,34,100,100
hobby_level3_dial16,3,0.11578309582178226,1.1045003396581266,91,100,100
hobby_level3_dial16,4,0.05343721149260021,0.6254665245865434,137,100,100
hobby_level3_dial16,5,0.09727394863359676,1.2532871577336493,166,100,100
