conv_id,turn_id,acc,wacc,mean_similarity,num_edges,num_nodes,num_documents,num_documents_for_network
hobby_level3_dial10,4,0.8385854240052538,0.6421493227666404,0.8206390738487244,688,50,100,50
food_level2_dial13,1,0.7677300916200112,0.6325586635222634,0.8075300455093384,691,50,100,50
food_level2_dial13,2,0.7754271346376568,0.570288333128361,0.7484431266784668,687,50,100,50
food_level2_dial13,3,0.7731124738799464,0.471591142343307,0.7527946829795837,634,50,100,50
food_level2_dial13,4,0.7815788320752669,0.6244082891537888,0.736858069896698,677,50,100,50
food_level2_dial13,5,0.8224575462704982,0.5846050168736749,0.7119000554084778,659,50,100,50
food_level2_dial13,6,0.790603278736532,0.5817979059285472,0.7332257628440857,695,50,100,50
food_level3_dial30,1,0.7943593318719562,0.6160321950664873,0.7827426791191101,713,50,100,50
food_level3_dial30,2,0.7930587645611954,0.6639581654670503,0.7911891937255859,722,50,100,50
food_level3_dial30,3,0.8244248903464273,0.6315899518169139,0.7847222685813904,710,50,100,50
food_level3_dial30,4,0.8373789500012236,0.6618396252204104,0.777454674243927,767,50,100,50
food_level3_dial30,5,0.7771046140302035,0.5676286343650583,0.8025259375572205,643,50,100,50
food_level3_dial30,6,0.7627346373710805,0.48951740329852256,0.7675765156745911,621,50,100,50
food_level3_dial30,7,0.806398896996952,0.6361320348610594,0.7323148250579834,771,50,100,50
food_level1_dial14,1,0.7939404727798888,0.6447164756767961,0.7821136116981506,677,50,100,50
food_level1_dial14,2,0.7961349945385653,0.632099931902832,0.7662433981895447,685,50,100,50
food_level1_dial14,3,0.7527235541930172,0.5939320051012715,0.8058056235313416,677,50,100,50
food_level1_dial14,4,0.805277261598,0.5705332558747963,0.7382708787918091,690,50,100,50
food_level1_dial14,5,0.8062793963289896,0.6220897275753664,0.7748833894729614,700,50,100,50
food_level1_dial14,6,0.8274495778737445,0.6549743915931754,0.7800388336181641,678,50,100,50
hobby_level1_dial19,1,0.8826003695851729,0.6959884460028338,0.6921609044075012,769,50,100,50
hobby_level1_dial19,2,0.7399657904089894,0.5758987531164689,0.7600550055503845,648,50,100,50
hobby_level1_dial19,3,0.77376531255408,0.5673798450755693,0.7495917081832886,671,50,100,50
hobby_level1_dial19,4,0.7598138977515467,0.5898890947458948,0.7693371772766113,649,50,100,50
hobby_level1_dial19,5,0.7681267210849912,0.5536380954624744,0.8043928146362305,652,50,100,50
hobby_level1_dial19,6,0.8371368726385423,0.7001479367066592,0.7555511593818665,789,50,100,50
top25_dial53,1,0.8689796626676893,0.7469693503483963,0.7602622509002686,835,50,100,50
top25_dial53,2,0.8198024053978478,0.6746133265851592,0.7639662623405457,643,50,100,50
top25_dial53,3,0.8233027461626644,0.7037441951516695,0.7705409526824951,796,50,100,50
top25_dial53,4,0.7599790338641177,0.5950385078478032,0.7303646802902222,676,50,100,50
top25_dial53,5,0.7783154902951798,0.6342728900956333,0.7889355421066284,716,50,100,50
top25_dial53,6,0.7827725810670245,0.6258933192581526,0.7856423258781433,684,50,100,50
food_level3_dial31,1,0.8324872452446117,0.6734650196691051,0.6546298265457153,675,50,100,50
food_level3_dial31,2,0.7866594134021391,0.5865845228804233,0.758014976978302,696,50,100,50
food_level3_dial31,3,0.7515539862880738,0.5717106639973563,0.6920848488807678,658,50,100,50
food_level3_dial31,4,0.7874190971354916,0.6297115480491109,0.7953081130981445,691,50,100,50
food_level3_dial31,5,0.7979734198576028,0.6147686883674348,0.7158666253089905,724,50,100,50
food_level3_dial31,6,0.7718303288883379,0.5530686528894716,0.7349835634231567,665,50,100,50
hobby_level1_dial2,1,0.7894940386480847,0.5943515754094854,0.7823083996772766,678,50,100,50
hobby_level1_dial2,2,0.8029946486453597,0.5834035883296486,0.734036386013031,697,50,100,50
hobby_level1_dial2,3,0.7709713649941363,0.5299376353374504,0.7929465174674988,637,50,100,50
hobby_level1_dial2,4,0.7750557801442893,0.5666355324002346,0.7472260594367981,663,50,100,50
hobby_level1_dial2,5,0.7820121330360378,0.5762920022205131,0.7373907566070557,654,50,100,50
hobby_level1_dial2,6,0.8246005625801253,0.6406707913336794,0.6758387684822083,739,50,100,50
food_level2_dial14,1,0.788023992727821,0.606227973417515,0.7233630418777466,699,50,100,50
food_level2_dial14,2,0.7885670465639727,0.6135322191912272,0.7123135328292847,692,50,100,50
food_level2_dial14,3,0.848103803146565,0.6455595396205581,0.702994704246521,678,50,100,50
food_level2_dial14,4,0.8686899626656566,0.6532753124703221,0.6921414136886597,733,50,100,50
food_level2_dial14,5,0.8646229488836837,0.6457990698043657,0.6751475930213928,696,50,100,50
food_level2_dial14,6,0.8317248907313034,0.6506956866112295,0.721341073513031,756,50,100,50
hobby_level3_dial38,1,0.7694373102211444,0.5821721078965267,0.7999253869056702,707,50,100,50
hobby_level3_dial38,2,0.8445429609638233,0.65491310432946,0.7276358604431152,717,50,100,50
hobby_level3_dial38,3,0.788949511835023,0.611814173902914,0.7279358506202698,639,50,100,50
hobby_level3_dial38,4,0.7361128495392089,0.5514180945567572,0.78980952501297,635,50,100,50
hobby_level3_dial38,5,0.7723389320643207,0.6216222209625457,0.791483461856842,692,50,100,50
hobby_level3_dial38,6,0.7864777440236901,0.6173454518156312,0.763652503490448,709,50,100,50
hobby_level2_dial23,1,0.8111860315799979,0.6622365154634846,0.804225504398346,754,50,100,50
hobby_level2_dial23,2,0.8246888351027039,0.6826912169536565,0.6942941546440125,758,50,100,50
hobby_level2_dial23,3,0.7850157127207364,0.6425306480687617,0.7680573463439941,731,50,100,50
hobby_level2_dial23,4,0.8497452273193283,0.6601651558518239,0.7451635003089905,671,50,100,50
hobby_level2_dial23,5,0.780377028059321,0.6507012032579201,0.7942111492156982,735,50,100,50
hobby_level2_dial23,6,0.7441282203936127,0.5942201119966848,0.7863794565200806,707,50,100,50
hobby_level3_dial11,1,0.8083240031928615,0.6432776716875016,0.7438362836837769,677,50,100,50
hobby_level3_dial11,2,0.8034944919156359,0.6447287692424278,0.8053186535835266,720,50,100,50
hobby_level3_dial11,3,0.7772888992656806,0.5554543397050379,0.7320497035980225,654,50,100,50
hobby_level3_dial11,4,0.7991789561067567,0.6073837011518158,0.7458063364028931,683,50,100,50
hobby_level3_dial11,5,0.7588856076428857,0.5493736705891269,0.7267119884490967,639,50,100,50
hobby_level3_dial11,6,0.8128454123034112,0.6133658772630883,0.7744555473327637,693,50,100,50
hobby_level3_dial11,7,0.7563733261848796,0.5432804558444598,0.7443545460700989,640,50,100,50
food_level1_dial15,1,0.7749385713750272,0.5367080276331336,0.8351523876190186,659,50,100,50
food_level1_dial15,2,0.7875945904682918,0.598100183384084,0.8338606357574463,675,50,100,50
food_level1_dial15,3,0.798641314043125,0.6689211967166182,0.8030667901039124,741,50,100,50
food_level1_dial15,4,0.8084321049952058,0.6679309864304267,0.7663248181343079,712,50,100,50
