conv_id,turn_id,entropy,num_retrieved_documents,num_unique_titles
-6217974543811358526,1,0.9674496607117792,100,80
492252655024560173,1,0.9956483904099772,100,96
-5581375458577113243,1,0.9757716866030495,100,80
1637515241316099858,1,0.974819736617857,100,81
-3537532053383034652,1,0.7932577226290681,100,38
-2213251210295764680,1,0.9279124890771688,100,77
7376381286915541708,1,0.995648390409977,100,96
8114659481467544272,1,0.8548985555926171,100,42
7992170711337834995,1,0.7953629181611331,100,38
2311982577891843851,1,0.9739626196110323,100,88
-3255331908536048481,1,0.9453116381987798,100,72
6276482112902957109,1,0.9399230931985854,100,72
-3492262109875250492,1,0.9385511838141963,100,81
-925775284284035443,1,0.7889701608776577,100,33
3813385908531273720,1,0.7850408519860721,100,50
6920948055273145126,1,0.8783536965617086,100,60
6537143104580856755,1,0.9991702919875756,100,99
4830900147895398824,1,0.8306267861525817,100,57
8723544795981752146,1,0.9403301229623447,100,75
724530900234537693,1,0.9086683868951505,100,69
4419645678340736053,1,0.8162654181786082,100,40
469539246049376780,1,0.994159582272691,100,94
-1416392984804670341,1,0.8694828385359155,100,50
5560549200308095313,1,0.9234828043185583,100,67
-902297629425929896,1,0.8865446225123806,100,56
-7785048784558843022,1,0.8069507758060861,100,60
-2969814010229912942,1,0.9163030570941963,100,60
5338386416975298022,1,0.955606327329584,100,78
-7066694553500887612,1,0.9500986011233824,100,76
9037508307964370135,1,0.9086361862333652,100,48
-3904324028477250548,1,0.979777141946427,100,86
3615441250489838444,1,0.9758699740929109,100,83
-2711878615100464810,1,0.7920279648025461,100,38
-376437849607934458,1,0.996794771277113,100,96
4049854164546889951,1,0.8317511557284185,100,34
-3468228408726391630,1,0.9045675773308188,100,52
3514414141586664667,1,0.9421848459358184,100,76
3036700087778896814,1,0.8544661450145767,100,41
519677639564477103,1,0.9376597147982582,100,71
-4633591421944677260,1,0.9861425439757343,100,87
2700833210227273840,1,0.9360485312358647,100,75
1673777731167191575,1,0.9818516352751375,100,84
-164179465569130523,1,0.9999999999999979,100,100
-4586025910077066427,1,0.8987974866257378,100,66
7382563507292447205,1,0.8760567650103709,100,66
-5036285988410464403,1,0.8141815206067532,100,39
8602947465332661005,1,0.7876673855607071,100,41
8046912182434287997,1,0.9409710512099078,100,72
-1912962280082850580,1,0.9983591639548401,100,98
2246893098232409191,1,0.9661039084488647,100,76
7635846020280787536,1,0.9358366642781217,100,66
6654149506978309894,1,0.9749584044401591,100,84
-8835292175356760541,1,0.9929984125529477,100,95
8170650277582238750,1,0.88046396337669,100,68
-6660773783523571339,1,0.9069236958560776,100,70
868307689117499388,1,0.9946013512818573,100,93
397520341269246278,1,0.9860659066806992,100,92
523741593356588219,1,0.6974014834957555,100,37
4538565787482403359,1,0.9922599780015277,100,94
-3851360129974845835,1,0.8479946126426926,100,53
-5961953397065957869,1,0.8932031961984105,100,51
7601253788127645769,1,0.9393103036436209,100,74
1442949720319912555,1,0.9956483904099772,100,96
-3007427207807477175,1,0.8642818418369409,100,56
-1848218083180979577,1,0.9811787894344056,100,85
5847641587984249627,1,0.9859626691233582,100,88
-4832956001585501361,1,0.9309178607207279,100,76
4752829389087727691,1,0.8352981685153603,100,64
3290096170852363061,1,0.9684420774988963,100,86
-6075526542288860525,1,0.8970993027513654,100,52
-1674913842473024073,1,0.8832815628681209,100,54
515847854197177035,1,0.8901611471378227,100,68
-7077726055134514365,1,0.9991702919875756,100,99
4841650249938535070,1,0.9309679343283492,100,77
3506084177031494214,1,0.5782410118041457,100,25
2589698675101585353,1,0.9682595745782745,100,79
2725335397569975145,1,0.9716650109620705,100,89
-455998032194355871,1,0.995648390409977,100,96
-1842840708752197680,1,0.9632412263912877,100,82
2238637590520776850,1,0.990823260894411,100,89
