conv_id,turn_id,n_sigma_50,sigma_50,query_length,num_retrieved_documents,num_filtered_documents
-6504320449079112987,1,0.5995876430837872,1.6958899533608212,8,100,100
-3511538312322036850,1,0.7453004153004502,2.2359012459013505,9,100,100
-2488207579106123244,1,0.5582278703561403,1.674683611068421,9,100,100
2400656419435043347,1,0.350103258942457,0.9902415540548846,8,100,100
1584476968283352496,1,0.8049234888276368,2.4147704664829104,9,100,100
5489329007809486422,1,0.6325209956799,2.000207014226008,10,100,100
-7948175475051968533,1,0.7062418024139725,2.1187254072419175,9,100,100
-9029235377260226526,1,0.4232358188967976,1.1970916703318686,8,100,100
-2177547156893697659,1,0.6778848035971717,1.9173477659474845,8,100,100
3670630515927162191,1,0.3091011739414175,0.9273035218242526,9,100,100
-430681502821141927,1,0.28874123787697414,1.258593876738569,19,100,100
-8038497492477893316,1,1.1172175587192505,3.159968447324248,8,100,100
1571979908134933211,1,0.685590339842936,2.168027015712564,10,100,100
-3154502171866752503,1,1.0643047727742367,3.1929143183227104,9,100,100
-5964621665234750052,1,0.4329807020679463,1.3692052014334875,10,100,100
1874882077518548664,1,0.25731772836635225,0.7719531850990567,9,100,100
6738364668069611774,1,0.40633836817516583,1.3476719051623147,11,100,100
2991594859480592764,1,0.885537998385237,2.656613995155711,9,100,100
-5833600608068734414,1,0.46341290233422966,1.6708589810776509,13,100,100
-6921081224195121252,1,0.5870187767846133,1.5531056982974232,7,100,100
-1460267393847000184,1,0.7465355788941478,2.111521480932307,8,100,100
7245400737270602312,1,0.3929364342445558,1.1788093027336675,9,100,100
-4334588515727274980,1,0.3661032239803441,1.0983096719410324,9,100,100
-3174453473256452321,1,0.5605412938964754,1.5854502001971174,8,100,100
-2352645543110896817,1,0.5227809313579657,1.4786477665529463,8,100,100
-3360386181676384710,1,0.4103937491931039,1.16076881204406,8,100,100
4023582807293536107,1,0.38955215672662885,1.1018198865889761,8,100,100
7025171026050415507,1,0.4827361982428309,1.5265458954579183,10,100,100
-5669874274409824969,1,0.5897582254448519,1.7692746763345557,9,100,100
-6356361199335392559,1,0.6243583858303535,1.7659521940453193,8,100,100
-698013728982468148,1,0.44563293954050254,1.3368988186215076,9,100,100
8276531352488547585,1,0.4427317350481361,1.1713580684535072,7,100,100
8140195094045846254,1,0.49562928820817737,1.401851322586656,8,100,100
-6530583250611632603,1,0.5354242132137023,1.6931600281589219,10,100,100
7526882393430764325,1,0.9631826912035025,2.8895480736105075,9,100,100
-1754662244330903280,1,0.5692163627831948,1.6099870003453558,8,100,100
8201675243471489715,1,0.30671239581368537,1.0624829057209577,12,100,100
-2690205148564828701,1,0.5268191134269499,1.747261331624875,11,100,100
-6380999293974962803,1,0.404334459961069,1.14363055402349,8,100,100
3645002664289033934,1,0.2706891860128202,0.8559943657775044,10,100,100
7503085205116129029,1,0.7350678196082385,2.0790857595079815,8,100,100
5459315474480941910,1,0.47719655709419523,1.5826819311308538,11,100,100
5799351037802025107,1,0.883517777886969,2.4989656481709828,8,100,100
-1739354868972292379,1,0.5136083701689302,1.4527038456824843,8,100,100
2893883059670181294,1,0.7510773302259153,2.7080478259681366,13,100,100
7649956348185896549,1,0.5325648367522476,1.597694510256743,9,100,100
4553478437083123907,1,0.4198014901106908,1.1873779216379474,8,100,100
3452174637681811719,1,0.5389280907547451,1.6167842722642354,9,100,100
-3711841379314141432,1,0.6554884738121086,1.854001379288651,8,100,100
3931172626734106578,1,0.4116457889486303,1.234937366845891,9,100,100
-3496151029155316469,1,0.6099658611017521,2.1129837246214707,12,100,100
-2476597336771777204,1,0.6880467621062605,1.9460901250351363,8,100,100
-5371101963717574109,1,0.950625361315125,3.1528676396783024,11,100,100
1808509974163799982,1,0.3782093885352023,1.2543786339610092,11,100,100
-2343862423445211062,1,0.7955403345828285,2.3866210037484854,9,100,100
-7799540469311883081,1,0.586650491750076,1.659298163611606,8,100,100
-1751703926769485559,1,0.28469064858940124,0.8540719457682037,9,100,100
-883132327242171352,1,0.8276110327175175,2.340837493677433,8,100,100
1137691753627896075,1,0.4767850855140567,1.3485518685423898,8,100,100
-2476047649713267137,1,0.4456114614359759,1.2603795446233053,8,100,100
-4358225890026249637,1,0.8619810644152747,2.438050623609756,8,100,100
-8608305895903834015,1,0.6049898581119807,1.711169724880275,8,100,100
9194323363561605127,1,0.504357425014772,1.513072275044316,9,100,100
-843171706802084499,1,0.8124841017413027,2.298052071790144,8,100,100
5079480664142182018,1,0.5966650388838791,1.6876235803669042,8,100,100
-5072811006979753732,1,0.7444211284752413,2.105540912013541,8,100,100
1418980885449092766,1,0.5244680160775747,1.5734040482327238,9,100,100
-1990486493370215386,1,0.6217692113975839,1.7586289028489743,8,100,100
349564332911685580,1,0.49218268937732085,1.392102868965343,8,100,100
-5038214436143490980,1,0.3972572182408378,1.256237626583636,10,100,100
865645319465568427,1,0.4805689778296802,1.7981244657508255,14,100,100
-6903794733230215680,1,0.534663398774407,1.6039901963232213,9,100,100
-5433998283119941152,1,0.4825691729722174,1.7399278971095808,13,100,100
-4909152415906044199,1,0.4687348345947482,1.3257823204812047,8,100,100
6894471564888472556,1,0.5647194587506551,1.5972678350023404,8,100,100
6509276970207510855,1,0.3538518727056544,1.0615556181169632,9,100,100
7326776183645017870,1,0.4101114577771685,1.2968863011078275,10,100,100
-4890930836461023071,1,0.6193846618907596,1.8581539856722789,9,100,100
-1200500192885939986,1,0.5262997273371806,1.6643058703110754,10,100,100
1594936803951618131,1,0.3371422145673317,1.0661372934259674,10,100,100
-6566273776626108233,1,0.4480695634406504,1.2673321070087196,8,100,100
4158045191321106825,1,0.5321832023037218,1.5052414047301361,8,100,100
-360761310676249187,1,0.31860910726513303,1.1487614730742433,13,100,100
6239127056471198000,1,0.5519115814614343,1.6557347443843027,9,100,100
1138562110300004921,1,0.30603883481583954,0.8656085416188393,8,100,100
3566841459086577803,1,0.743464362734861,2.3510407454077717,10,100,100
9001337721743635969,1,0.5648369539729333,1.7861712811861623,10,100,100
-9007700866621752486,1,0.607412059108468,1.8222361773254039,9,100,100
-5599841854366206795,1,0.953446250448105,2.8603387513443153,9,100,100
7797682917941177177,1,0.49520043692690385,1.4006383479902198,8,100,100
-121543294337245966,1,0.35875983459181904,1.1344982102954124,10,100,100
-5999099158076629154,1,0.435243239805095,1.443538518972178,11,100,100
-6073363780570192926,1,0.4473937251403308,1.483837119849871,11,100,100
-7501794310019878147,1,0.5063411462387855,1.4321490323968582,8,100,100
1479606314513201116,1,0.5995024603970647,1.6956490203391363,8,100,100
1181577210082200785,1,0.3156089771371255,0.8926769917480459,8,100,100
-8110491057502407525,1,0.3771978110568569,1.0668765201881025,8,100,100
-7188019528939738389,1,0.3096072252560803,1.0268509985574643,11,100,100
8865621118691714081,1,0.5038321148345857,1.511496344503757,9,100,100
-7573378944644094446,1,0.8983178729755551,2.5408266385683627,8,100,100
-3046661772970959585,1,0.5355568023457457,1.6066704070372368,9,100,100
-7406978838748117780,1,0.368764442185299,1.3295991048669713,13,100,100
4745278472281858937,1,0.7374456005769636,2.0858111396966286,8,100,100
2559894931219858947,1,0.40209591617204293,1.1372989960506765,8,100,100
-4570642538774050309,1,0.4700615717755838,1.4101847153267513,9,100,100
4617631458298630030,1,0.9395421896012167,2.9710932769616116,10,100,100
2599010403973936603,1,0.46849341037887426,1.3250994696804563,8,100,100
-8942108193077001272,1,0.5277768267610555,1.5833304802831665,9,100,100
-1253698769052356654,1,0.5580140619810543,1.7645954022625014,10,100,100
-8459982881392352890,1,0.6352245879039017,1.9056737637117052,9,100,100
179186243111231895,1,0.39615631969336185,1.534306828667212,15,100,100
-8616332536087642849,1,0.7121595281556817,2.1364785844670453,9,100,100
3245943872661586074,1,0.5916604840399814,1.6734685616991438,8,100,100
-2339037730758586783,1,0.3752101611148448,1.1256304833445343,9,100,100
9068910083751894052,1,0.3219055023303315,1.2044601006374611,14,100,100
6253235947663530208,1,0.5292813494315973,1.4970337253545964,8,100,100
3853048454658088186,1,0.594004851121375,1.6800994331425196,8,100,100
-3108202159212729275,1,0.8737620137162914,2.4713721801680113,8,100,100
5383848905449529475,1,0.3923398060025862,1.109704549415373,8,100,100
7245410484148588489,1,0.8632166298798193,2.2838565302372893,7,100,100
4196007967636880374,1,0.6006111306589293,1.698784813380194,8,100,100
2189116521967489831,1,0.3714429284992705,1.0505992542624965,8,100,100
3856501239081640240,1,0.45585611518193553,1.3675683455458065,9,100,100
-7589752103900139595,1,0.5407951314606457,1.6223853943819373,9,100,100
6286348579986349044,1,0.8008255813847551,2.265076796579279,8,100,100
5412383659838279956,1,0.2614461113666176,0.7394812730487546,8,100,100
56571733276018082,1,0.361162874810624,1.0215228715656814,8,100,100
-2576326417606820265,1,0.7704728866789059,2.179226411564115,8,100,100
5481845570485096720,1,0.4453795742122191,1.6664577737693822,14,100,100
-446813193459482347,1,0.2924679924600718,0.9248649988707792,10,100,100
-7112761391551973004,1,0.4731320770674345,1.3382196003650366,8,100,100
6211806776334195461,1,0.3548064167184167,1.06441925015525,9,100,100
-3890946948398673447,1,0.5464275529888181,1.4457114147219816,7,100,100
2907247217585339527,1,0.6037379358394905,2.176808084612071,13,100,100
678290876476263340,1,0.4009988977042531,1.2029966931127594,9,100,100
2946950079573925680,1,0.5575996560300411,1.577129991864514,8,100,100
6049408568374602010,1,0.487238192225821,1.7567622854345772,13,100,100
-4555024982272111331,1,0.4971395344524185,1.4061229440289136,8,100,100
-1709670072619860200,1,0.650568876178053,1.5935617891721203,6,100,100
-6662319555387210814,1,0.44998455361446865,1.349953660843406,9,100,100
-288635217092132096,1,0.31088938388384935,1.1632415596786043,14,100,100
-8422816898726928201,1,0.5037328427396716,1.8847957119975283,14,100,100
6295886493525876205,1,0.47660285967366084,1.3480364560325846,8,100,100
2080784180674505370,1,0.4417058464914992,1.3251175394744976,9,100,100
4361320477496341417,1,0.5123587535681682,1.4491693961933558,8,100,100
4934820326618154687,1,0.7655745348871307,2.296723604661392,9,100,100
1761143608984220497,1,0.7196706667241614,2.0355360346467934,8,100,100
-990114323217115535,1,0.685337246376725,2.2730065010869525,11,100,100
5899926066008847415,1,0.9576422894368392,2.5336833428084136,7,100,100
-8556631616283092905,1,0.4215865614486848,1.3331737650963797,10,100,100
-2149990287551487626,1,0.39548935709612626,1.1186128251591156,8,100,100
-3668770803031688852,1,0.45261890111189684,1.3578567033356905,9,100,100
5387196407915878219,1,0.5516296358867014,1.5602442249558108,8,100,100
2288498334840881195,1,1.3237847351501901,4.186174894837361,10,100,100
6624623173637345663,1,0.4280341941885846,1.210663525161871,8,100,100
-5047601973359583655,1,0.6659076289180734,1.8834712002072995,8,100,100
2935324202275133369,1,0.5975322836404375,1.6900765189601479,8,100,100
-8484715964205602850,1,0.7968429359880745,2.108248242603006,7,100,100
-3379515158732888606,1,0.5805514522461779,1.642047474843882,8,100,100
-6210591518727488034,1,0.7545954948550148,2.134318365859198,8,100,100
-6508120514340575252,1,1.04646313666481,2.9598447207897283,8,100,100
4819571340157350162,1,0.7869065291257467,2.488416937694987,10,100,100
-4208163351706404025,1,0.6293920283643802,1.7801894851248368,8,100,100
3569173576859969671,1,0.4306841411224122,1.2920524233672366,9,100,100
6408651069872812160,1,0.8479655418977629,2.3984087395537346,8,100,100
-5380269362029012776,1,0.6543193943914382,2.1701319242489756,11,100,100
-5577984334495004321,1,0.5718495321875701,1.7155485965627102,9,100,100
1798186202597204816,1,0.4325003901066972,1.2975011703200916,9,100,100
-3064532954554248610,1,0.4291942352699659,1.2139446168222696,8,100,100
7919669341526121072,1,0.42323643105579595,1.338391110897138,10,100,100
-3182539626890716082,1,0.5473406681382541,1.5481131922389408,8,100,100
2194450843625273882,1,0.5714797141990043,1.6163887248826645,8,100,100
6139648639041547287,1,0.3705188030252617,1.047985432705141,8,100,100
-5392914733299800961,1,0.5178441937367309,1.4646845639572907,8,100,100
4545693644404505769,1,0.9360722475842161,2.476614376297118,7,100,100
-4058347494892137759,1,0.5876334045160451,1.8582599874697778,10,100,100
-5806131317346577005,1,0.9943045116357918,2.8123178509681876,8,100,100
-9184816168926371714,1,0.6578941056628219,2.18198790027001,11,100,100
-8326256327754580516,1,0.4289129947488371,1.2131491485037311,8,100,100
-4557763374561752540,1,0.6037175619033871,1.9091225590584018,10,100,100
6974261063986286954,1,0.3741107162071054,1.295957536253376,12,100,100
4163277601737103041,1,0.43512224755827894,1.230711567574363,8,100,100
859480179431647620,1,0.42660673252079084,1.2066260538611475,8,100,100
-5568985560326319227,1,0.22775803789044977,0.7202341551447526,10,100,100
-4494284863354962606,1,1.1703414524289075,3.310225509264775,8,100,100
6673754894152524524,1,0.431999966015987,1.22188042176905,8,100,100
-3818411555568642797,1,0.5260784701815523,1.4879746148064823,8,100,100
528699967035424922,1,0.7391818827214099,2.0907220872101933,8,100,100
-5256119139541367357,1,0.34716433256569457,0.9819290149732177,8,100,100
-8819000866108814075,1,0.40880460128566115,1.1562740229974153,8,100,100
6311896026639308520,1,0.564442961452303,1.5964857825437622,8,100,100
441237563640079561,1,0.6673538791039503,2.1103582633171314,10,100,100
2523812931958274518,1,0.6275128404191873,2.0812246428006085,11,100,100
1615841597487868809,1,0.3004243447272762,0.9012730341818286,9,100,100
1001077900635719135,1,0.5400626483527774,1.707828047977359,10,100,100
4536708205995755137,1,0.5326127985115336,1.5064564862969991,8,100,100
3082984887343452502,1,0.964458675120531,2.7279010774076835,8,100,100
-3483273899886994202,1,0.5025876778278433,1.4215326205314713,8,100,100
7232769454547516387,1,0.4473427423121136,1.2652763464139274,8,100,100
-2104990529982780607,1,0.44210457979429335,1.32631373938288,9,100,100
-3140736025180669605,1,0.32627494467757673,0.9228449036511207,8,100,100
-2934770478441635359,1,0.335252275487383,1.1119060079045124,11,100,100
-5409542011879791441,1,0.6787965064858479,2.351420074467491,12,100,100
-6753950076705134588,1,0.3234626116170779,1.1662610318808682,13,100,100
5946826290905057496,1,0.6915111158839112,1.9558887972295607,8,100,100
-4153878831646153158,1,0.6074478720695908,2.0146766713546405,11,100,100
-1435012663160988656,1,0.7655662112970283,2.165348237821688,8,100,100
6275286421599408118,1,0.44551611215421727,1.3365483364626518,9,100,100
-9007647084131683414,1,0.7631135124621288,2.643502751053505,12,100,100
856074427204807174,1,0.7746469235679411,2.4496486609170622,10,100,100
5502529236111136617,1,0.5683433733583412,1.6075178133764836,8,100,100
3744563131136651799,1,0.4101796816307585,1.160163337544194,8,100,100
-756037188760729887,1,0.7765158623317947,2.1963185278149266,8,100,100
-3390429517680897961,1,0.2707063595996488,0.9377543375172052,12,100,100
915959770155760611,1,0.9100573220341963,2.5740308147153996,8,100,100
-4213965956906592016,1,0.6868407945579644,1.9426791337099723,8,100,100
-7065789779493723211,1,0.42487518075178415,1.2746255422553525,9,100,100
2573967987370034408,1,0.5860075156511835,1.6574795525729349,8,100,100
13284020083406348,1,0.4343763385354453,1.2286018182615874,8,100,100
-3624909965543818579,1,0.7506494170492536,2.251948251147761,9,100,100
-841043082873496835,1,0.49797073882602944,1.4084739450254424,8,100,100
-2170025731238914300,1,0.7616559703240466,2.28496791097214,9,100,100
2824964387997360953,1,0.520387975041147,1.4718794639981236,8,100,100
925477157631351907,1,0.5502765424174045,1.740127217001256,10,100,100
3456515811667569969,1,0.33765029886291115,1.169654945642756,12,100,100
-179213898053794449,1,0.34019902202103597,0.9622281416964247,8,100,100
8156836534177282857,1,0.8034681955339837,2.2725512381191955,8,100,100
-5682789668010224922,1,0.7701136929378506,2.1782104582438753,8,100,100
6745781842720674626,1,0.5554570803239404,1.469601298507175,7,100,100
8705798318702071251,1,0.34243639683420574,0.968556393306218,8,100,100
8240661132203400446,1,0.41016103153378947,1.1601105871040476,8,100,100
-803829637436872336,1,0.5421011649230986,1.533293639225,8,100,100
-3687274071065359955,1,0.3955210276905039,1.1865630830715117,9,100,100
-1543627704801036903,1,0.49415562695512605,1.3976831791258382,8,100,100
-4490685022676640653,1,0.7099545453730566,2.1298636361191696,9,100,100
-1319284842230670535,1,0.6626444463705506,1.9879333391116518,9,100,100
7251454935894005766,1,0.859072983395051,2.577218950185153,9,100,100
