bootstrap_id,feature_combination,metric_name,value
42,regression,accuracy,0.5976095617529881
43,regression,auc,0.6947730179028133
43,regression,ap,0.7217020627544212
43,regression,f1,0.625
43,regression,accuracy,0.6294820717131474
44,regression,auc,0.6365167111449994
44,regression,ap,0.6444169566086048
44,regression,f1,0.5789473684210527
44,regression,accuracy,0.5856573705179283
45,regression,auc,0.7112598613435334
45,regression,ap,0.7431605232576656
45,regression,f1,0.65748031496063
45,regression,accuracy,0.6533864541832669
46,regression,auc,0.6602756712929841
46,regression,ap,0.6243095709614913
46,regression,f1,0.5652173913043478
46,regression,accuracy,0.601593625498008
47,regression,auc,0.645293206178815
47,regression,ap,0.6944782951625724
47,regression,f1,0.5980582524271845
47,regression,accuracy,0.5876494023904383
48,regression,auc,0.6721491752330863
48,regression,ap,0.6798820349749446
48,regression,f1,0.6166328600405679
48,regression,accuracy,0.6235059760956175
49,regression,auc,0.698771272542545
49,regression,ap,0.7192470397054006
49,regression,f1,0.597457627118644
49,regression,accuracy,0.6215139442231076
50,regression,auc,0.6789116078232157
50,regression,ap,0.6916195512721384
50,regression,f1,0.6141414141414141
50,regression,accuracy,0.6195219123505976
51,regression,auc,0.7207689227072487
51,regression,ap,0.7582901413352228
51,regression,f1,0.6479400749063671
51,regression,accuracy,0.6254980079681275
52,regression,auc,0.7044545339090679
52,regression,ap,0.6976658796753527
52,regression,f1,0.6224899598393574
52,regression,accuracy,0.6254980079681275
53,regression,auc,0.6894787031150669
53,regression,ap,0.6698961528282823
53,regression,f1,0.5840336134453782
53,regression,accuracy,0.6055776892430279
54,regression,auc,0.6708762231541492
54,regression,ap,0.6510871199319785
54,regression,f1,0.592274678111588
54,regression,accuracy,0.6215139442231076
55,regression,auc,0.6827270965240987
55,regression,ap,0.726443891398024
55,regression,f1,0.6566604127579737
55,regression,accuracy,0.6354581673306773
56,regression,auc,0.7004060186290901
56,regression,ap,0.6697801388634335
56,regression,f1,0.6297872340425532
56,regression,accuracy,0.6533864541832669
57,regression,auc,0.6611522830504424
57,regression,ap,0.715071742320514
57,regression,f1,0.5846774193548387
57,regression,accuracy,0.5896414342629482
58,regression,auc,0.6801276251250059
58,regression,ap,0.6767367564795063
58,regression,f1,0.6141078838174274
58,regression,accuracy,0.6294820717131474
59,regression,auc,0.6671958343916689
59,regression,ap,0.6972918630446365
59,regression,f1,0.6232179226069247
59,regression,accuracy,0.6314741035856574
60,regression,auc,0.6753714757429515
60,regression,ap,0.6800376763278408
60,regression,f1,0.625250501002004
60,regression,accuracy,0.6274900398406374
61,regression,auc,0.68599049331963
61,regression,ap,0.6429951164295876
61,regression,f1,0.5879732739420935
61,regression,accuracy,0.6314741035856574
62,regression,auc,0.7083194225846966
62,regression,ap,0.7170386920423426
62,regression,f1,0.6346555323590815
62,regression,accuracy,0.651394422310757
63,regression,auc,0.6801498127340824
63,regression,ap,0.6967189676963573
63,regression,f1,0.6472868217054264
63,regression,accuracy,0.6374501992031872
64,regression,auc,0.7372183743332537
64,regression,ap,0.7592505315011486
64,regression,f1,0.6706114398422091
64,regression,accuracy,0.6673306772908366
65,regression,auc,0.7333492063492064
65,regression,ap,0.732572325494814
65,regression,f1,0.6485355648535565
65,regression,accuracy,0.6653386454183267
66,regression,auc,0.7059253027729718
66,regression,ap,0.7126448478883218
66,regression,f1,0.6533864541832669
66,regression,accuracy,0.6533864541832669
67,regression,auc,0.6468373135039802
67,regression,ap,0.6452728600137656
67,regression,f1,0.5810526315789474
67,regression,accuracy,0.603585657370518
68,regression,auc,0.68273848461158
68,regression,ap,0.7071676974438771
68,regression,f1,0.6047430830039525
68,regression,accuracy,0.601593625498008
69,regression,auc,0.6893083559750226
69,regression,ap,0.6769410723536537
69,regression,f1,0.6070686070686071
69,regression,accuracy,0.6235059760956175
70,regression,auc,0.6562341209349594
70,regression,ap,0.6707966197090758
70,regression,f1,0.5614754098360656
70,regression,accuracy,0.5737051792828686
71,regression,auc,0.7103288633461047
71,regression,ap,0.6735341278479045
71,regression,f1,0.6371308016877637
71,regression,accuracy,0.6573705179282868
72,regression,auc,0.6818484886969773
72,regression,ap,0.6839675542957503
72,regression,f1,0.591304347826087
72,regression,accuracy,0.6254980079681275
73,regression,auc,0.7152920551438361
73,regression,ap,0.6873230338433863
73,regression,f1,0.6342494714587738
73,regression,accuracy,0.6553784860557769
74,regression,auc,0.665998727735369
74,regression,ap,0.6863926064781452
74,regression,f1,0.6141732283464567
74,regression,accuracy,0.6095617529880478
75,regression,auc,0.6922600619195047
75,regression,ap,0.7063836025272663
75,regression,f1,0.6257668711656442
75,regression,accuracy,0.6354581673306773
76,regression,auc,0.7336384003050669
76,regression,ap,0.7164101489631374
76,regression,f1,0.6423982869379015
76,regression,accuracy,0.6673306772908366
77,regression,auc,0.6671270060479071
77,regression,ap,0.7003800349699062
77,regression,f1,0.5961945031712473
77,regression,accuracy,0.6195219123505976
78,regression,auc,0.7205123728194791
78,regression,ap,0.7322896227560416
78,regression,f1,0.6244725738396625
78,regression,accuracy,0.6454183266932271
79,regression,auc,0.6875396825396825
79,regression,ap,0.6968136746820801
