bootstrap_id,feature_combination,metric_name,value
923,regression,accuracy,0.5956175298804781
924,regression,auc,0.6203359425962166
924,regression,ap,0.5315036347638545
924,regression,f1,0.5401459854014599
924,regression,accuracy,0.6235059760956175
925,regression,auc,0.5451817108370507
925,regression,ap,0.4446962299095979
925,regression,f1,0.46766169154228854
925,regression,accuracy,0.5737051792828686
926,regression,auc,0.5851974592653963
926,regression,ap,0.5228643805765819
926,regression,f1,0.4927536231884058
926,regression,accuracy,0.5816733067729084
927,regression,auc,0.5815345368916798
927,regression,ap,0.49628556383557165
927,regression,f1,0.524822695035461
927,regression,accuracy,0.599601593625498
928,regression,auc,0.6154460025081026
928,regression,ap,0.5226499307859201
928,regression,f1,0.5359801488833746
928,regression,accuracy,0.6274900398406374
929,regression,auc,0.5550969459931763
929,regression,ap,0.46885242527480314
929,regression,f1,0.45012787723785164
929,regression,accuracy,0.5717131474103586
930,regression,auc,0.6082379260429004
930,regression,ap,0.5252409330234462
930,regression,f1,0.5012285012285013
930,regression,accuracy,0.5956175298804781
931,regression,auc,0.6011398337606348
931,regression,ap,0.5334318087224698
931,regression,f1,0.5219512195121951
931,regression,accuracy,0.6095617529880478
932,regression,auc,0.6107555251543135
932,regression,ap,0.5247166403813093
932,regression,f1,0.5135802469135803
932,regression,accuracy,0.6075697211155379
933,regression,auc,0.6002743439423878
933,regression,ap,0.518307075437431
933,regression,f1,0.5210918114143921
933,regression,accuracy,0.6155378486055777
934,regression,auc,0.5992769966569094
934,regression,ap,0.5499674266352559
934,regression,f1,0.5195402298850574
934,regression,accuracy,0.5836653386454184
935,regression,auc,0.6210039056849415
935,regression,ap,0.5736969769257694
935,regression,f1,0.5571428571428572
935,regression,accuracy,0.6294820717131474
936,regression,auc,0.5980497144340602
936,regression,ap,0.5068297463574727
936,regression,f1,0.5230024213075061
936,regression,accuracy,0.6075697211155379
937,regression,auc,0.6193881081437304
937,regression,ap,0.5365185997513823
937,regression,f1,0.5481481481481482
937,regression,accuracy,0.6354581673306773
938,regression,auc,0.5867877352283195
938,regression,ap,0.5018730742928075
938,regression,f1,0.5174129353233831
938,regression,accuracy,0.6135458167330677
939,regression,auc,0.6186412073870485
939,regression,ap,0.5623974375378633
939,regression,f1,0.5441527446300716
939,regression,accuracy,0.6195219123505976
940,regression,auc,0.6467061016125112
940,regression,ap,0.575293975774979
940,regression,f1,0.5797101449275363
940,regression,accuracy,0.6533864541832669
941,regression,auc,0.6156649616368286
941,regression,ap,0.5539781500730354
941,regression,f1,0.5446009389671361
941,regression,accuracy,0.6135458167330677
942,regression,auc,0.5916410551927264
942,regression,ap,0.5230854007189493
942,regression,f1,0.5223529411764706
942,regression,accuracy,0.5956175298804781
943,regression,auc,0.5895913770913771
943,regression,ap,0.5711064001814872
943,regression,f1,0.5386416861826698
943,regression,accuracy,0.6075697211155379
944,regression,auc,0.5719252075312312
944,regression,ap,0.49776125422672335
944,regression,f1,0.5117370892018779
944,regression,accuracy,0.5856573705179283
945,regression,auc,0.5799774056353004
945,regression,ap,0.47949178320204067
945,regression,f1,0.518324607329843
945,regression,accuracy,0.6334661354581673
946,regression,auc,0.5850978465569475
946,regression,ap,0.502271735341627
946,regression,f1,0.515970515970516
946,regression,accuracy,0.6075697211155379
947,regression,auc,0.5741507870753936
947,regression,ap,0.5170118292923375
947,regression,f1,0.5147058823529411
947,regression,accuracy,0.6055776892430279
948,regression,auc,0.6193602271778168
948,regression,ap,0.4779821520203089
948,regression,f1,0.5217391304347826
948,regression,accuracy,0.6274900398406374
949,regression,auc,0.6078822689511941
949,regression,ap,0.5543255488069089
949,regression,f1,0.5343137254901961
949,regression,accuracy,0.6215139442231076
950,regression,auc,0.5811690393741182
950,regression,ap,0.5427502567235616
950,regression,f1,0.5396825396825397
950,regression,accuracy,0.5956175298804781
951,regression,auc,0.5596956179480451
951,regression,ap,0.47802303203157304
951,regression,f1,0.4864864864864865
951,regression,accuracy,0.5836653386454184
952,regression,auc,0.5670460491889063
952,regression,ap,0.47738215440498677
952,regression,f1,0.4752475247524752
952,regression,accuracy,0.5776892430278885
953,regression,auc,0.6489073711676451
953,regression,ap,0.5414933541410998
953,regression,f1,0.559610705596107
953,regression,accuracy,0.6394422310756972
954,regression,auc,0.6244588034636578
954,regression,ap,0.5264377918404375
954,regression,f1,0.515970515970516
954,regression,accuracy,0.6075697211155379
955,regression,auc,0.5893183300717547
955,regression,ap,0.5074676943872019
955,regression,f1,0.5349397590361445
955,regression,accuracy,0.6155378486055777
956,regression,auc,0.6157685762904141
956,regression,ap,0.5399537363471726
956,regression,f1,0.56
956,regression,accuracy,0.6274900398406374
957,regression,auc,0.6361363337281222
957,regression,ap,0.5397259239626373
957,regression,f1,0.5454545454545454
957,regression,accuracy,0.6314741035856574
958,regression,auc,0.5853777258566978
958,regression,ap,0.5492392872170035
958,regression,f1,0.508235294117647
958,regression,accuracy,0.5836653386454184
959,regression,auc,0.5971075389651634
959,regression,ap,0.5308397918800064
959,regression,f1,0.5196078431372549
959,regression,accuracy,0.6095617529880478
960,regression,auc,0.6502100840336135
960,regression,ap,0.5218448886194269
